1-Time,2-Ang_enc_cur,3-G_Id_gs_Ref,4-G_Id_grid_ref,5-G_If_ref,6-G_Iq_gs_Ref,7-G_Iq_grid_ref,8-G_Torque,9-G_VDC_Ref,10-G_V_LinkDC,11-G_V_LinkDC_neg,12-G_V_LinkDC_pos,13-G_Vf_gen,14-G_Spd_ref,15-I0_gen,16-I_fault,17-If_gend,18-I_np,19-Ia_gen,20-Ia_grid,21-Ib_gen,22-Ib_grid,23-Ic_gen,24-Ic_grid,25-Id_gen,26-Id_grid,27-Iq_gen,28-Iq_grid,29-Electric_Omega,30-P_gen,31-P_grid,32-Q_gen,33-Q_grid,34-ma_grid,35-mb_grid,36-mc_grid,37-ma_gen,38-mb_gen,39-mc_gen,40-Vd_gen,41-Vq_gen,42-V0_gen,43-Va_conv_gen,44-Va_conv_grid,45-Va_grid,46-Vb_conv_gen,47-Vb_conv_grid,48-Vb_grid,49-Vc_conv_gen,50-Vc_conv_grid,51-Vc_grid,52-fault
30.009856965649412,5.087426572513735,0.0,1.4781531749706753,0.3,-5.921595798326011,0.0,1.0,450.0,449.9096624808988,-226.13538997216136,226.09370690115352,75.55188031318097,377.0,-0.0031154511144344532,0.0015564452040164544,0.3045801905575732,-0.830889270455031,-2.101195258278145,1.1482664473403108,5.9776415253151045,-1.4003518222602012,-3.885792620380263,-0.7235849861140776,-0.13374502101501215,1.5243208928045517,-6.067385120083025,-0.017012377793779045,376.99853271967226,-1557.1129027531642,388.63467477735173,716.1436599609841,3.492046496433431,0.8105940053853444,-0.3744079024430728,-0.43618610294227156,0.04944848555404041,-0.7354825402980739,0.6860340547440335,57.278408184571916,175.86557986660728,0.0,-8.552591544969022,162.743652870754,164.19182417262968,-162.9753040636615,-120.36511278658413,-119.02394022730198,168.66992391155728,-46.466698534501155,-46.1912853415125,1.0
30.010107126232917,5.173329496635331,0.0,1.4635057279570007,0.3,-5.921595112451903,0.0,1.0,450.0,449.8722492974617,-226.2489306047246,226.20080012659395,74.86854707840203,377.0,0.07526639794101737,0.007880717795342784,0.30307565819269394,-1.4974454464857936,-2.6467578565019676,1.229293672292245,6.294378820764791,-1.2969479512924589,-3.4218217704397715,-0.8597179747917115,-0.05718139839940549,1.5589624076780424,-6.234928305305064,-0.009421090349882992,376.9985259643881,-1621.3594638383788,398.9146001026585,672.5911618551098,4.564088790612399,0.7930160380082385,-0.3027521823508653,-0.49026385565737324,0.12502495161045876,-0.7710975189596883,0.6460725673492295,56.67324657622051,177.34442980394914,0.0,10.064584914334546,166.1061152497328,167.62443826884837,-171.21702153215128,-109.03865125913266,-107.13168852595591,160.8006291463362,-62.57101142277288,-62.707441795714566,1.0
30.010356846826177,5.271504267060012,0.0,1.4678695891062035,0.3,-5.921594516988202,0.0,1.0,450.0,449.88491886989306,-226.1927107903021,226.18046464636754,74.97299596411024,377.0,0.04397448412528811,0.006672258064515679,0.3003838141422774,-1.7930044851527458,-3.0819224792016358,1.2413178466139727,6.203442226020081,-1.1669176842555011,-2.9895962944425807,-0.9832628412732324,-0.16544588374981886,1.5477753478516443,-6.157476098028328,-0.020266760065438563,376.9985201627767,-1586.938676992127,401.1016516855865,701.1180752885148,11.68053666098504,0.7801171813835434,-0.22526200844978475,-0.5548551729337586,0.19951732895663074,-0.7955996270033767,0.596082298046746,57.82449228296163,177.02248268531554,0.0,27.271244643025014,169.56724071608622,171.93145267185665,-179.77695790899392,-95.16582943345439,-92.67176042725914,150.4961223140356,-80.9278269570604,-80.89368546978844,1.0
30.01060708741455,5.369679037484693,0.0,1.4805824422402414,0.3,-5.921594016149886,0.0,1.0,450.0,449.9193876880463,-226.2453107245796,226.0423938597218,73.62307785814998,377.0,0.03636780557674897,0.0045574535355694884,0.29557414441358704,-2.0006631841486864,-3.608791356303597,1.2262120999786361,6.144670801110872,-1.0799085836359752,-2.4267760280770285,-1.0807049775688957,-0.1378491574377978,1.5349819306182206,-6.144760627865473,-0.09103939484138404,376.9985153588972,-1582.227609891062,403.1041076396282,669.6508825358704,28.89914490010317,0.754752797327598,-0.12250450417755264,-0.6322482931500453,0.2778958225772495,-0.8146411284367819,0.5367453058595325,57.74704595831588,177.14484981080182,0.0,44.26291628626367,172.60569838837867,174.63257655017327,-185.98786016235843,-79.18393185729545,-76.56013916214486,140.2269393031403,-98.44722431147179,-98.35207571348418,1.0
30.01085700800781,5.455581961606289,0.0,1.4855927517544885,0.3,-5.921593614058139,0.0,1.0,450.0,449.9332828058312,-226.21784158509772,225.82396382643955,73.80456921640675,377.0,-0.023913426719971577,0.004658158513137844,0.2931421192052981,-2.088140562913909,-4.034168030640587,1.1766451100192257,5.837560901516777,-0.9260313779107027,-1.8751331510361042,-1.1629406622516554,-0.06024064424654441,1.4825520682852125,-5.992250236970702,-0.11567497512637032,376.99851159580925,-1529.8956134254674,392.8074548759396,647.9645062815853,30.159755464546038,0.7268660016437732,-0.030085241429335018,-0.6967807602144381,0.34276827122947495,-0.819469211854321,0.47670094062484597,57.13636851368322,176.1367777010404,0.0,60.35383048365738,172.27560336765663,173.7129008488445,-191.38570549198877,-62.6965382161931,-61.60171885964537,128.04387510660115,-112.71774364366591,-112.95838146486649,1.0
30.011107008593747,5.55375673203097,0.0,1.5228349799973318,0.3,-5.921593315457507,0.0,1.0,450.0,450.03154315209514,-226.2630705771994,225.63232227731802,76.79247728220466,377.0,0.034204662658569765,0.012734697714163756,0.30684001025421903,-1.9477477536851107,-4.396637182775351,1.1349733903012171,5.550652420422987,-0.7671994872890411,-1.0514012496719258,-1.2710575261696218,0.11107527652717307,1.4623507150688455,-5.843719645607917,-0.09190101948104977,376.9985089231192,-1466.809530191887,388.75725919852044,774.9731943594,18.875871473440945,0.7004880882419855,0.041208029118730456,-0.741696117360716,0.41552305051439403,-0.8159113899248495,0.40038833941045543,55.49548973313435,175.01565881845465,0.0,77.05255802179025,170.05172519760725,170.90243843269377,-194.2956575381327,-49.59809982012391,-48.590980985686784,115.01912951036113,-123.48146015424054,-123.91930364897672,1.0
30.011356769177247,5.639659656152566,0.0,1.5635805452003415,0.3,-5.921593124256474,0.0,1.0,450.0,450.13792274350277,-226.41164167760147,225.57496601064776,75.40784438624222,377.0,-0.07447988960437897,-0.0034385216834010852,0.28392459260841685,-1.7926721587267693,-5.009518181218911,1.0517709378337963,5.241246447340312,-0.5678237726981414,-0.4551679349345378,-1.398791719718009,0.33010719582969766,1.439044411661864,-5.92131835972016,0.0026836805667582787,376.9985073816172,-1781.0024070394331,382.1795397559484,517.1441229894737,-6.913048097166502,0.6851904010392109,0.08468674843120869,-0.7698771494704195,0.48226650659546955,-0.8101401796654543,0.3278736730699848,53.171874929584135,175.56246989579301,0.0,91.87455528989533,165.82017500576788,167.17969221636386,-193.69332548002555,-37.87881303738517,-36.02605409912416,97.39254262892541,-132.51004619611186,-132.8920850133859,1.0
30.011606889770512,5.737834426577247,0.0,1.5519379675037637,0.3,-5.921593044272494,0.0,1.0,450.0,450.10604074059415,-226.80708955566658,225.38167651650303,77.05923303695789,377.0,0.16555330171615668,0.01754839564195667,0.29759227216406775,-1.3819469077120272,-5.287256467055271,0.9504818713950011,5.517298931852168,-0.4149737577440712,0.266617440351573,-1.5560324716940823,0.23671944310165782,1.4463504421252191,-6.234339071203062,0.08871303233705162,376.9985070111241,-1515.2263164295455,380.23080321488385,685.9131955783098,-24.97762787984977,0.6545494424538507,0.1272766162431649,-0.7818260586970157,0.5526558291377065,-0.808461899699303,0.2558060705615965,53.7096217192651,178.06637518141628,0.0,109.42409969878238,160.23627058235417,160.93322774930138,-188.4583960508438,-23.459690042725907,-20.57370932834865,79.70322551292462,-139.88176230463586,-140.56849213772276,1.0
30.011857130358884,5.823737350698843,0.0,1.5893973355442805,0.3,-5.921593078255135,0.0,1.0,450.0,450.203163431499,-226.8267492342507,225.2386981893786,74.5244443353984,377.0,-0.12654637710704766,0.002724622943815502,0.262063556077761,-0.9068409645374919,-5.557685297891168,0.9289712881862843,4.584227032685324,-0.28121740653706506,0.5938191338847009,-1.6616921341593676,0.34351033322068203,1.4938896711623744,-5.889571775103589,0.09324465441268784,376.99850784020754,-1510.9697386414366,387.9798128137768,692.7662891385623,-17.85618063720347,0.605613406493397,0.19864657651493398,-0.8042599830083309,0.5960706421751957,-0.7781770990436913,0.18210645686849566,52.35765063821134,175.60534540912676,0.0,126.71541479256565,149.49661081221979,150.10409256553743,-188.5920784439222,-5.316340015381329,-1.688254535782953,54.97137376201665,-148.88233290194415,-149.28316077304004,1.0
30.012107130944834,5.9219121211235235,0.0,1.5608852577222672,0.3,-5.921593228877038,0.0,1.0,450.0,450.1263677066395,-226.98232017677694,224.90759232197874,78.130214760094,377.0,0.11681132529679239,0.017165716727194556,0.30356810553300567,-0.36569269707327495,-5.680244694235051,0.8889309891048918,4.896513168126465,-0.15936438367870123,1.1341655019989627,-1.7703528049562056,0.017087305987321198,1.5460281842114678,-6.190637003128421,0.04733572940585184,376.998509896618,-1626.8960362904602,398.3342186723523,685.7495827122839,-10.777765342863464,0.5176430838263787,0.2957834218754204,-0.8134265057017991,0.6530586710076739,-0.767334742335231,0.11427607132755725,55.209672993174934,177.98344609965395,0.0,140.89305683571877,138.91986694253353,138.7356565937534,-180.6661437581714,13.878502730185858,15.249213312540064,41.90125532621235,-156.18461943046356,-156.7133821782781,1.0
