1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,-182.577779,130.682031,9.404924,3.131628,6.597432,-2.125964,-4.657850,-6.340539,2.322331,4.504322,-0.197847,0.308160,-0.043161,35.334778,188.420186,0
0.001042,-192.252932,69.274796,68.778977,4.240008,5.734715,0.693318,-6.522789,-5.359114,-0.437415,6.255495,-0.270907,0.304371,-0.020755,43.421427,188.495705,0
0.002083,-170.316536,18.994073,148.120834,5.732928,4.410461,2.838258,-7.212346,-4.105683,-2.665355,7.123467,-0.234377,0.319657,-0.024490,48.533547,188.495691,0
0.003125,-113.660746,-29.329543,194.531819,6.637728,2.042425,4.537447,-6.436594,-1.848773,-4.284943,6.373508,-0.241683,0.337752,-0.039427,37.642018,188.495602,0
0.004167,-57.504026,-96.885958,197.387879,6.660348,-0.567029,6.103291,-5.312146,0.808795,-6.029424,5.315191,-0.205153,0.323250,-0.024490,21.796708,188.420287,0
0.005208,-8.958124,-162.968503,152.712690,5.800788,-2.896012,6.419508,-3.204295,3.179653,-6.371874,3.232819,-0.183235,0.316913,-0.043161,10.317058,188.495763,0
0.006250,40.914851,-208.622239,90.150190,4.692408,-5.022628,5.646110,-0.226661,5.285858,-5.682945,0.373840,-0.132093,0.309074,-0.061832,3.983458,188.495651,0
0.007292,115.537162,-179.785121,39.036553,3.708438,-6.350432,4.156463,2.582501,6.609128,-4.151991,-2.412807,-0.080951,0.298884,-0.031958,-11.318971,188.495725,0
0.008333,182.333147,-130.410467,-9.257955,2.781018,-6.531497,2.202015,4.553224,6.914216,-2.330962,-4.483759,-0.000585,0.306984,-0.043161,-30.444181,188.420260,0
0.009375,192.053670,-70.368374,-68.816667,1.650018,-5.597773,-0.491543,6.351558,5.958520,0.388495,-6.181634,-0.029809,0.310642,-0.043161,-39.797551,188.495660,0
