1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,60.741542,94.451400,-201.992804,-0.883422,0.767875,-5.684356,4.862741,-0.327012,5.690429,-4.894903,-0.051727,0.303326,-0.017021,28.571398,188.269581,0
0.001042,8.804232,159.760767,-163.829925,-0.170892,2.926445,-5.871038,2.700039,-2.543490,5.936187,-2.877249,-0.084604,0.316979,-0.031958,28.673188,188.344760,0
0.002083,-40.274767,210.198541,-96.589394,1.039278,4.971405,-5.200506,0.020169,-4.528395,5.323805,-0.166739,-0.121134,0.301105,-0.031958,23.255698,188.420291,0
0.003125,-113.002881,186.954882,-41.844129,2.079798,6.114595,-3.768006,-2.573507,-5.792853,3.954005,2.391495,-0.172276,0.294964,-0.013287,14.479138,188.495765,0
0.004167,-181.851859,136.577512,9.725000,3.063768,6.366664,-2.084056,-4.461953,-6.028101,2.197437,4.325398,-0.245336,0.303130,-0.046895,7.387768,188.269577,0
0.005208,-197.300344,75.568947,66.279924,4.160838,5.393888,0.563783,-6.021293,-5.112839,-0.352809,5.840543,-0.245336,0.303914,-0.028224,3.553678,188.420481,0
0.006250,-173.333641,21.543144,149.930493,5.766858,4.179693,2.628717,-6.750029,-3.833678,-2.447798,6.632377,-0.278213,0.322466,-0.043161,-7.111651,188.420394,0
0.007292,-123.097706,-29.824860,193.916288,6.637728,1.921716,4.042168,-5.864575,-1.793637,-3.926377,5.817702,-0.241683,0.339124,-0.020755,-16.860871,188.495897,0
0.008333,-60.044746,-93.708680,201.905872,6.728208,-0.627384,5.783265,-4.889008,0.919067,-5.662801,4.865978,-0.205153,0.309336,-0.035692,-24.223681,188.269434,0
0.009375,-8.107436,-158.993885,164.530872,6.015678,-2.761101,5.931849,-2.820337,3.109814,-5.912588,2.905426,-0.223418,0.288236,-0.009553,-23.307571,188.495665,0
0.010417,40.256986,-209.032990,97.671970,4.794198,-4.738606,5.276556,-0.097369,5.021204,-5.300207,0.217758,-0.132093,0.305089,-0.043161,-17.358511,188.420336,0
0.011458,112.417974,-187.263201,42.729735,3.764988,-5.895997,3.931682,2.433619,6.318744,-3.914291,-2.249111,-0.095563,0.295552,-0.020755,-12.246391,188.495680,0
0.012500,180.291497,-137.417391,-9.578030,2.758398,-6.165818,2.190585,4.286804,6.491504,-2.226213,-4.194435,-0.040768,0.306984,-0.013287,-2.632891,188.344793,0
