1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,130.225700,-183.386415,24.170291,3.425688,-2.100749,6.434748,-3.952621,2.025468,-6.307413,3.967550,-0.205153,0.596439,-0.009553,-99.016709,188.421181,0
0.001042,163.844871,-153.551416,-48.795163,1.978008,-4.358726,6.442367,-1.672381,4.352218,-6.432306,1.801426,-0.139399,0.596374,-0.046895,-151.698688,188.495468,0
0.002083,186.779407,-77.484009,-102.142435,0.960108,-6.006055,5.227028,1.230812,5.991602,-5.183371,-1.084201,-0.102869,0.568741,0.027790,-189.191337,188.495557,0
0.003125,182.401202,-2.778119,-149.296980,-0.001242,-6.368184,3.661184,3.068325,6.425341,-3.708821,-2.980035,-0.033462,0.576123,-0.043161,-197.651217,188.495528,0
0.004167,131.847678,65.013628,-175.403344,-0.589362,-6.080611,1.089541,5.313304,6.054090,-1.206920,-5.127124,-0.033462,0.592519,-0.024490,-159.004948,188.420155,0
0.005208,52.722394,117.710286,-188.273344,-0.826872,-4.976475,-1.322088,6.449506,5.013853,1.294980,-6.429082,0.039598,0.592781,-0.054364,-92.965860,188.495466,0
0.006250,-15.638856,168.252195,-159.106071,-0.261372,-3.084176,-3.310825,6.476932,3.150247,3.192557,-6.364365,0.028639,0.596504,-0.002084,-29.347111,188.495454,0
0.007292,-83.671174,180.671605,-107.720617,0.767838,-0.478272,-5.147168,5.626739,0.562519,5.126393,-5.618214,0.006721,0.594806,-0.035692,41.430868,188.495441,0
0.008333,-130.527044,183.015783,-24.331527,2.396478,2.166685,-6.229163,3.934189,-2.076669,6.214176,-3.946986,-0.015197,0.595198,0.001650,104.314466,188.570852,0
0.009375,-164.554545,154.104249,48.468472,3.855468,4.421112,-6.248212,1.622606,-4.388716,6.407559,-1.758021,-0.080951,0.600620,-0.024490,155.594005,188.495421,0
0.010417,-186.649736,79.718020,102.513017,4.929918,6.061340,-5.116689,-1.194392,-5.991343,5.259344,1.021013,-0.143052,0.600946,-0.013287,195.303414,188.496554,0
0.011458,-183.110876,4.609595,149.431199,5.868648,6.466072,-3.520366,-3.122018,-6.550057,3.655872,3.015826,-0.179582,0.608524,-0.013287,202.768014,188.495448,0
0.012500,-132.818229,-63.928027,174.852107,6.332358,6.224653,-0.933484,-5.429684,-6.215564,1.202317,5.174336,-0.223418,0.607348,-0.024490,163.624105,188.495488,0
0.013542,-54.430208,-117.311364,188.301198,6.660348,5.092114,1.520053,-6.589394,-5.215760,-1.323756,6.495329,-0.208806,0.616102,-0.046895,99.462476,188.495506,0
0.014583,14.543537,-167.971665,158.921198,6.117468,3.206917,3.508790,-6.601148,-3.311721,-3.269679,6.445839,-0.230724,0.600554,-0.005818,34.667488,188.495445,0
0.015625,83.063583,-180.758093,108.138472,5.065638,0.664917,5.352753,-5.735283,-0.654154,-5.211572,5.714915,-0.219765,0.601600,-0.050629,-38.180221,188.495465,0
