1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,-157.284003,143.681083,-10.821402,2.656608,5.979684,-0.652341,-5.218125,-5.436305,0.806998,4.990205,-0.234377,0.182017,-0.031958,7.681828,188.645424,0
0.001042,-199.886434,86.320951,41.634091,3.685818,4.559573,1.883584,-6.027832,-4.138765,-1.627084,5.851204,-0.278213,0.187831,-0.035692,5.544238,188.564934,0
0.002083,-173.344983,38.347681,123.044129,5.246598,2.787984,3.895656,-6.147236,-2.333972,-3.649890,5.883224,-0.223418,0.185741,-0.054364,2.648878,188.570649,0
0.003125,-127.884241,-4.841550,188.893561,6.445458,0.675568,4.963205,-4.971854,-0.315985,-4.879521,4.975973,-0.256295,0.225197,-0.002084,-2.813851,188.495303,0
0.004167,-74.268241,-64.992371,197.707955,6.637728,-1.972939,6.034722,-3.374828,2.422449,-5.836367,3.261091,-0.168623,0.174701,-0.009553,-8.333131,188.570642,0
0.005208,-28.126949,-145.898186,169.898296,6.151398,-3.961095,5.947413,-1.326306,4.477193,-5.937088,1.453705,-0.121134,0.176856,-0.043161,-12.348181,188.570705,0
0.006250,14.985895,-193.738565,105.673864,4.884678,-5.327952,4.558409,1.244608,5.704894,-4.543786,-1.029672,-0.080951,0.182344,-0.043161,-12.280321,188.570673,0
0.007292,88.496641,-191.781459,55.865152,3.991188,-6.226173,2.994787,3.505818,6.781889,-3.095927,-3.281789,-0.055380,0.177771,-0.028224,-7.394401,188.495349,0
0.008333,156.551644,-143.868594,10.906818,3.131628,-5.824991,0.812066,5.061799,6.307717,-0.829713,-4.779642,-0.015197,0.188223,-0.005818,-3.051361,188.570754,0
0.009375,199.392268,-86.061468,-41.499432,2.136348,-4.411980,-1.656393,5.875238,4.995474,1.658926,-5.647757,0.014027,0.194037,-0.013287,-0.766742,188.570551,0
0.010417,173.111694,-38.064036,-122.724811,0.598188,-2.679445,-3.664497,5.961060,3.142896,3.610388,-5.750935,-0.000585,0.218207,-0.028224,2.445298,188.557493,0
0.011458,127.537527,5.113115,-188.992804,-0.679842,-0.584781,-4.783637,4.860305,1.161667,4.873593,-4.815221,-0.004238,0.214418,-0.017021,7.647898,188.495101,0
0.012500,74.295830,65.155207,-197.573296,-0.860802,2.099230,-5.823406,3.214771,-1.488549,5.855619,-3.150149,-0.051727,0.195343,-0.039427,13.325518,188.571132,0
0.013542,28.370046,146.459691,-169.985228,-0.385782,4.098036,-5.839281,1.229682,-3.532266,5.973126,-1.307184,-0.091910,0.188746,-0.017021,16.797688,188.495747,0
0.014583,-14.833539,193.224871,-106.400947,0.847008,5.440042,-4.422496,-1.367351,-4.785697,4.533661,1.208214,-0.146705,0.179665,0.001650,17.261398,188.571085,0
0.015625,-89.138260,192.149670,-56.309091,1.819668,6.377315,-2.850937,-3.609904,-5.906801,3.073212,3.442541,-0.183235,0.178882,-0.028224,11.481988,188.495752,0
0.016667,-156.739563,144.575070,-10.907576,2.656608,5.926430,-0.636467,-5.139766,-5.406899,0.907718,4.897701,-0.263601,0.187831,-0.031958,6.924058,188.571178,0
0.017708,-200.090599,87.202857,41.744886,3.697128,4.545372,1.831992,-6.012907,-4.090980,-1.601904,5.819183,-0.256295,0.191620,-0.050629,5.397208,188.495711,0
0.018750,-173.651231,39.120859,122.625569,5.212668,2.805735,3.844064,-6.080071,-2.333972,-3.633103,5.858319,-0.256295,0.194429,0.001650,2.524468,188.571199,0
0.019792,-128.383311,-4.273748,189.262879,6.434148,0.718172,4.927487,-4.945735,-0.334364,-4.858538,5.000878,-0.234377,0.207951,-0.017021,-2.689441,188.495750,0
0.020833,-75.572629,-64.702430,197.178599,6.637728,-1.965839,5.991068,-3.307663,2.345258,-5.777613,3.264649,-0.186888,0.196258,-0.013287,-8.367061,188.571087,0
0.021875,-28.830184,-146.465988,170.033713,6.117468,-3.936243,5.931539,-1.311380,4.414705,-5.937088,1.475052,-0.154011,0.193449,-0.043161,-12.178531,188.495640,0
0.022917,14.861127,-192.639203,106.658712,4.963848,-5.249846,4.490943,1.252071,5.635054,-4.493425,-1.061693,-0.128440,0.187570,-0.043161,-12.042811,188.571132,0
0.023958,89.007053,-192.143886,56.320644,4.002498,-6.201321,2.967007,3.494624,6.726752,-3.066550,-3.281789,-0.040768,0.178294,-0.024490,-7.292611,188.495720,0
0.025000,156.165999,-144.327668,10.660606,3.142938,-5.750435,0.796192,5.020754,6.215823,-0.821319,-4.776085,-0.022503,0.185806,-0.024490,-3.334111,188.566440,0
0.026042,199.732543,-86.580947,-41.560985,2.113728,-4.383578,-1.700048,5.875238,4.973419,1.646336,-5.637084,-0.044421,0.191751,-0.043161,-0.664952,188.476092,0
0.027083,173.066324,-38.378140,-122.564773,0.609498,-2.658143,-3.688308,5.983448,3.179653,3.589405,-5.718914,-0.011544,0.199132,-0.050629,2.614948,188.460181,0
0.028125,127.730350,5.330571,-189.017425,-0.623292,-0.584781,-4.823323,4.856574,1.143288,4.856806,-4.808105,0.014027,0.211479,-0.017021,7.647898,188.480620,0
0.029167,74.352543,65.300178,-197.376326,-0.815562,2.102780,-5.835312,3.196114,-1.543686,5.826242,-3.139475,-0.044421,0.194690,-0.005818,13.280278,188.636377,0
0.030208,27.950373,146.242235,-170.059091,-0.340542,4.083835,-5.807532,1.211026,-3.557997,5.939553,-1.275163,-0.069992,0.192404,-0.020755,17.136988,188.476352,0
0.031250,-15.230526,193.333599,-106.043940,0.858318,5.429391,-4.394716,-1.389739,-4.837158,4.521071,1.226003,-0.135746,0.190509,-0.020755,17.306638,188.492336,0
0.032292,-89.047520,192.258399,-55.496591,1.808358,6.370215,-2.787440,-3.662144,-5.884746,3.069015,3.467446,-0.168623,0.175419,-0.017021,11.866528,188.495669,0
0.033333,-156.875673,144.043511,-10.489015,2.679228,5.969033,-0.656310,-5.173348,-5.392196,0.844768,4.940395,-0.205153,0.183324,-0.020755,7.738378,188.420254,0
0.034375,-199.999859,86.490084,41.695644,3.697128,4.506318,1.867709,-6.027832,-4.149792,-1.635478,5.858319,-0.227071,0.188484,-0.013287,5.521618,188.495626,0
0.035417,-173.344983,38.202711,122.884091,5.223978,2.798635,3.855970,-6.124848,-2.304566,-3.624710,5.918803,-0.241683,0.191816,-0.035692,2.614948,188.420365,0
0.036458,-127.986324,-5.046926,188.856629,6.411528,0.718172,4.990985,-4.968123,-0.301282,-4.896308,4.979531,-0.274560,0.207494,-0.031958,-2.802541,188.495640,0
0.037500,-74.336296,-64.992371,197.547917,6.615108,-1.980040,6.002974,-3.326320,2.437152,-5.853154,3.300228,-0.208806,0.182801,-0.039427,-8.287891,188.420356,0
0.038542,-27.707277,-146.079399,169.959849,6.140088,-3.939793,5.955351,-1.318843,4.444111,-5.953875,1.428800,-0.143052,0.179469,-0.035692,-12.382111,188.495783,0
0.039583,15.201402,-193.364057,105.883144,4.907298,-5.303100,4.542535,1.229682,5.701218,-4.501819,-1.054577,-0.073645,0.190705,-0.024490,-12.314251,188.420235,0
0.040625,88.689463,-191.962673,55.705114,4.013808,-6.194220,2.974944,3.513281,6.785564,-3.053960,-3.288905,-0.048074,0.177052,-0.039427,-7.383091,188.495721,0
0.041667,156.506274,-144.049807,10.475947,3.142938,-5.793039,0.808097,5.043143,6.293014,-0.833909,-4.744064,-0.018850,0.184957,-0.005818,-3.107911,188.420336,0
0.042708,199.505693,-86.121873,-41.708712,2.113728,-4.383578,-1.660362,5.845387,4.980771,1.583386,-5.661988,-0.026156,0.193645,-0.039427,-0.755432,188.495653,0
0.043750,173.111694,-37.979470,-122.614016,0.552948,-2.640392,-3.684340,6.009567,3.150247,3.618782,-5.708240,0.003068,0.213634,-0.054364,2.490538,188.420285,0
0.044792,127.560212,5.221843,-188.980493,-0.679842,-0.549278,-4.791574,4.826723,1.194748,4.848413,-4.825894,-0.015197,0.203770,0.001650,7.636588,188.495658,0
