1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,52.711052,103.929358,-188.545162,-0.792942,0.817579,-5.699595,4.803972,-0.374797,5.779063,-4.894903,-0.018850,0.327561,-0.020755,-39.039781,188.721857,0
0.001042,4.709590,172.857676,-145.538799,-0.001242,3.309875,-5.855798,2.406193,-2.844901,5.903956,-2.515594,-0.069992,0.315215,-0.013287,-7.190821,188.571084,0
0.002083,-47.341145,202.408532,-81.826981,1.288098,5.408089,-5.150978,-0.461738,-5.009918,5.339921,0.328158,-0.113828,0.299798,-0.028224,20.382958,188.495687,0
0.003125,-123.608119,171.531677,-32.096072,2.272068,6.828200,-3.920399,-3.122018,-6.303782,4.014437,2.905426,-0.201500,0.296728,-0.017021,70.508877,188.721909,0
0.004167,-182.418984,121.877714,16.122109,3.222108,6.895656,-2.171683,-4.845911,-6.616221,2.386792,4.725122,-0.219765,0.317828,-0.031958,112.016576,188.646560,0
0.005208,-194.442034,63.439003,77.399381,4.454898,5.993885,0.548544,-6.620737,-5.656850,-0.316550,6.430612,-0.219765,0.325014,-0.031958,129.298256,188.571180,0
0.006250,-172.063281,11.227755,150.483017,5.925198,4.314603,2.541090,-6.836224,-4.065250,-2.399452,6.788460,-0.270907,0.302672,-0.028224,121.336016,188.495754,0
0.007292,-106.968670,-35.715011,193.335744,6.796068,1.882663,4.461250,-6.181928,-1.628228,-4.264798,6.065150,-0.241683,0.326059,-0.020755,81.864117,188.646489,0
0.008333,-51.787405,-103.956650,187.993925,6.637728,-0.673537,5.874701,-4.853747,0.974203,-5.743377,4.953536,-0.205153,0.315999,-0.020755,45.140547,188.646485,0
0.009375,-4.296356,-173.500612,144.952108,5.766858,-3.204886,6.049954,-2.502984,3.473713,-5.948847,2.589454,-0.168623,0.298753,-0.028224,12.398098,188.571093,0
0.010417,47.402761,-201.701789,81.843017,4.567998,-5.246296,5.356563,0.392373,5.631379,-5.336466,-0.261911,-0.121134,0.293658,-0.039427,-15.492361,188.495667,0
0.011458,124.066722,-171.334022,32.395745,3.651888,-6.712561,4.095505,3.056571,7.002434,-4.043213,-2.862021,-0.026156,0.303130,0.012853,-65.573040,188.721895,0
0.012500,181.992872,-121.668221,-15.928800,2.633988,-6.776466,2.350598,4.772628,7.234006,-2.427654,-4.662683,-0.022503,0.322270,-0.039427,-108.471869,188.646554,0
0.013543,194.424253,-63.750438,-78.163345,1.401198,-5.931500,-0.323910,6.555290,6.201120,0.267630,-6.360558,0.032292,0.329717,-0.028224,-125.346389,188.571015,0
