1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,70.620860,91.213717,-201.525001,-0.917352,-2.611989,-3.108903,5.830472,2.944405,3.164355,-5.770489,0.003068,0.416273,-0.035692,1.517878,188.495792,0
0.001042,9.314645,153.140431,-172.410417,-0.385782,-0.630934,-4.438538,5.058638,0.963176,4.405233,-5.001497,-0.004238,0.448021,-0.050629,-3.763891,188.344883,0
0.002083,-51.152225,191.533544,-124.263637,0.541638,1.513434,-5.135739,3.448365,-1.245950,5.206970,-3.577717,-0.044421,0.442860,-0.054364,-10.934431,188.344947,0
0.003125,-106.798533,193.901401,-45.500379,2.011938,3.625849,-5.010014,1.269991,-3.274964,5.126393,-1.343070,-0.095563,0.435609,-0.054364,-18.319861,188.420363,0
0.004167,-162.229333,165.825381,22.183333,3.301278,4.989156,-4.240426,-0.794763,-4.748940,4.469695,0.678392,-0.150358,0.436393,0.020321,-20.864611,188.495707,0
0.005208,-185.152526,97.121279,74.811174,4.330488,5.518148,-2.503139,-3.239556,-5.226787,2.721184,2.958723,-0.197847,0.434237,-0.039427,-20.457451,188.344898,0
0.006250,-188.078891,25.107011,135.034660,5.461488,5.461343,-0.807760,-4.716619,-5.303978,1.037135,4.614722,-0.205153,0.443709,-0.061832,-12.891061,188.344900,0
0.007292,-143.945222,-40.190275,177.506251,6.275808,4.492117,1.135259,-5.653006,-4.333580,-0.888643,5.505536,-0.238030,0.457558,-0.028224,-6.749731,188.420332,0
0.008333,-72.271961,-90.531402,201.745834,6.739518,2.738280,3.299249,-5.903755,-2.576571,-3.128670,5.870998,-0.241683,0.456055,-0.065566,4.096558,188.495725,0
0.009375,-10.818294,-152.675573,172.421970,6.230568,0.806929,4.621263,-5.147592,-0.683560,-4.385663,5.109619,-0.212459,0.456839,-0.031958,8.688418,188.344918,0
0.010417,50.306441,-191.648569,125.186175,5.280528,-1.380043,5.322274,-3.623514,1.496160,-5.247832,3.712488,-0.212459,0.453834,-0.028224,16.413148,188.344965,0
