1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,165.523562,-155.949498,-23.599811,2.498268,-2.029744,4.834614,-2.585261,1.948277,-4.820776,2.600875,-0.190541,0.537058,-0.054364,24.533728,188.495303,0
0.001042,176.945460,-104.641898,-92.009849,1.152378,-3.740978,4.430771,-0.418640,3.760422,-4.486384,0.476627,-0.154011,0.530918,-0.058098,25.053988,188.495307,0
0.002083,176.480417,-19.471525,-140.501326,0.247578,-4.717304,3.444023,1.571672,4.697738,-3.507379,-1.472504,-0.117481,0.533335,-0.039427,19.919248,188.495189,0
0.003125,150.789653,55.852911,-170.219129,-0.295302,-4.976475,1.958185,3.209371,4.995474,-2.073118,-3.166573,-0.062686,0.546531,-0.084238,13.359448,188.495278,0
0.004167,77.834690,114.783561,-180.486175,-0.521502,-4.522039,-0.201995,4.839233,4.495572,0.009785,-4.719786,-0.062686,0.547576,-0.031958,1.246438,188.495166,0
0.005208,0.376754,155.145861,-174.047728,-0.374472,-3.545713,-1.699262,5.289796,3.561931,1.641459,-5.298434,-0.029809,0.555219,-0.039427,-5.743141,188.495256,0
0.006250,-69.549761,178.510330,-129.532576,0.451158,-1.635663,-3.413691,4.992033,1.720381,3.281191,-4.993883,-0.011544,0.548882,-0.054364,-13.275601,188.495336,0
0.007292,-121.736606,190.385858,-46.620644,2.011938,0.338292,-4.453777,4.059563,-0.271876,4.413291,-4.091648,-0.073645,0.545028,-0.061832,-16.555501,188.495291,0
0.008333,-166.006385,156.124415,23.882197,3.357828,2.134733,-4.808092,2.464962,-2.010506,4.747683,-2.580311,-0.091910,0.538104,-0.043161,-20.525311,188.495255,0
0.009375,-176.929213,104.309417,92.292235,4.635858,3.803363,-4.286144,0.325768,-3.778542,4.340772,-0.433221,-0.124787,0.527325,-0.031958,-19.790161,188.495264,0
0.010417,-176.997268,18.510837,140.254356,5.529348,4.783240,-3.295586,-1.738986,-4.660722,3.373854,1.546364,-0.175929,0.532290,-0.035692,-14.949481,188.495320,0
0.011458,-150.501187,-57.357240,169.836743,6.106158,4.985606,-1.805938,-3.321833,-4.980512,1.951679,3.221399,-0.194194,0.508315,-0.039427,-9.939151,188.495369,0
0.012500,-76.446002,-114.620725,181.014773,6.321048,4.545372,0.323763,-5.002629,-4.546773,-0.183599,4.770805,-0.248989,0.550907,-0.043161,4.763848,188.495329,0
0.013542,0.558234,-154.681003,173.960796,6.151398,3.501590,1.874368,-5.398340,-3.502860,-1.803186,5.318998,-0.245336,0.535295,-0.046895,10.678978,188.495378,0
0.014583,69.475267,-178.649516,129.347159,5.359698,1.673196,3.508790,-5.092741,-1.756879,-3.370399,4.980184,-0.270907,0.546269,-0.028224,19.014448,188.495249,0
0.015625,121.435262,-189.896838,45.856629,3.787608,-0.265255,4.564116,-4.097585,0.239053,-4.514586,4.100792,-0.216112,0.543852,-0.043161,21.468718,188.495341,0
0.016667,166.022632,-156.154873,-23.378220,2.486958,-2.093649,4.868903,-2.542163,1.981359,-4.824805,2.612295,-0.190541,0.542546,-0.031958,24.952198,188.495331,0
0.017708,176.537130,-105.064730,-92.108334,1.186308,-3.772930,4.434581,-0.453902,3.767773,-4.494442,0.480434,-0.150358,0.536863,-0.061832,24.533728,188.495269,0
0.018750,176.832035,-19.725224,-141.338447,0.213648,-4.745707,3.432593,1.544247,4.716117,-3.479178,-1.468697,-0.110175,0.536405,-0.028224,19.579948,188.495222,0
0.019792,150.506091,56.360309,-169.972917,-0.306612,-4.944522,1.961995,3.142766,5.024880,-2.057002,-3.139924,-0.091910,0.543460,-0.050629,12.126658,188.495336,0
0.020833,76.938633,114.795642,-180.757008,-0.521502,-4.500737,-0.182946,4.870577,4.558060,0.050073,-4.750241,-0.026156,0.542546,-0.024490,0.974998,188.495345,0
0.021875,-0.678098,155.133780,-173.998485,-0.408402,-3.510210,-1.741171,5.332893,3.580310,1.637430,-5.248945,-0.062686,0.546923,-0.024490,-5.562181,188.495427,0
0.022917,-70.309709,178.546572,-129.261743,0.462468,-1.628562,-3.371782,4.995951,1.735084,3.252989,-4.971041,-0.048074,0.548033,-0.035692,-14.044681,188.495293,0
0.023958,-121.725264,190.494587,-45.955871,2.034558,0.334742,-4.449967,4.004712,-0.253497,4.389118,-4.042159,-0.084604,0.540194,-0.073035,-16.306681,188.495285,0
0.025000,-165.666110,155.919039,24.116099,3.380448,2.074378,-4.735705,2.445373,-1.988451,4.755741,-2.565083,-0.084604,0.533270,-0.031958,-20.661031,188.495327,0
0.026042,-177.076666,104.031557,92.206061,4.601928,3.803363,-4.301383,0.266999,-3.712378,4.348830,-0.448449,-0.113828,0.526476,-0.009553,-19.258591,188.495083,0
