1-Time,2-VGERA,3-VGERB,4-VGERC,5-VN,6-IGERAN,7-IGERBN,8-IGERCN,9-IGERAT,10-IGERBT,11-IGERCT,12-IN,13-IFD,14-IFAULT,15-VFAULT,16-Speed (rad/s),17-FAULT 
0.000000,-82.094567,-87.088345,190.678599,6.569868,2.372601,2.556330,-4.916434,-2.201645,-2.431683,4.797453,-0.256295,0.399811,-0.024490,30.301828,188.721826,0
0.001042,-15.911076,-142.201429,179.894508,6.332358,0.845982,3.466882,-4.219041,-0.735021,-3.450976,4.199771,-0.238030,0.406866,-0.039427,16.899478,188.571111,0
0.002083,46.132401,-184.484593,132.437122,5.461488,-0.943359,4.244089,-3.086757,1.066097,-4.147963,3.050088,-0.197847,0.399157,-0.058098,0.692248,188.570966,0
0.003125,98.455356,-192.784174,56.837690,4.036428,-2.640392,4.194561,-1.284505,2.834133,-4.240626,1.352213,-0.186888,0.391449,-0.005818,-11.522551,188.495745,0
0.004167,156.835206,-163.065150,-6.955871,2.792328,-3.843936,3.642134,0.419798,3.955237,-3.648388,-0.379925,-0.132093,0.390730,-0.035692,-23.658181,188.721819,0
0.005208,179.304700,-109.099752,-66.428409,1.627398,-4.259318,2.297261,2.190707,4.513951,-2.423625,-2.093028,-0.102869,0.392429,-0.054364,-33.565741,188.571113,0
0.006250,184.556277,-31.347054,-124.497538,0.552948,-4.376478,0.853331,3.706949,4.561735,-0.989364,-3.600559,-0.084604,0.396414,-0.031958,-40.295191,188.571085,0
0.007292,153.398429,35.822773,-166.858334,-0.182202,-3.659321,-0.556310,4.239789,3.907452,0.416696,-4.308641,-0.055380,0.410132,-0.039427,-39.062401,188.495693,0
0.008333,82.553170,87.384071,-190.482387,-0.691152,-2.306665,-2.415512,4.803972,2.481261,2.298158,-4.693138,-0.055380,0.407519,-0.050629,-25.965421,188.721898,0
0.009375,16.120145,142.690449,-179.722917,-0.453642,-0.836850,-3.341304,4.110497,1.047718,3.313422,-4.175400,-0.073645,0.419278,-0.069301,-12.495211,188.571062,0
0.010417,-46.252265,184.478296,-132.302463,0.439848,0.995093,-4.049934,2.950787,-0.735021,4.010408,-2.987649,-0.073645,0.397786,-0.043161,4.017388,188.571087,0
0.011458,-98.858783,193.164466,-56.284470,1.808358,2.699227,-4.068983,1.183796,-2.499381,4.103071,-1.331649,-0.121134,0.390339,-0.054364,15.293458,188.495754,0
0.012500,-157.034468,163.022611,7.410606,3.018528,3.828215,-3.501317,-0.547932,-3.543294,3.526949,0.400489,-0.175929,0.390077,-0.073035,29.249998,188.721907,0
0.013542,-179.787524,108.888080,66.760038,4.138218,4.279101,-2.179302,-2.318841,-4.157144,2.306215,2.128819,-0.190541,0.388901,-0.058098,37.777738,188.571093,0
0.014583,-184.812251,31.135382,124.435228,5.246598,4.396260,-0.742992,-3.803739,-4.179198,0.867925,3.636350,-0.208806,0.395042,-0.031958,44.620287,188.571073,0
0.015625,-153.575005,-35.635775,166.992993,6.083538,3.682654,0.632360,-4.375758,-3.576375,-0.570366,4.268295,-0.212459,0.408368,-0.031958,44.541117,188.495676,0
